"","created_at","id_str","full_text","display_text_range","retweet_count","favorite_count","lang","name","screen_name","followers_count","friends_count","location","description","verified"
"934",2022-12-27 21:08:15,"1607830740577783809","Feed the seeds your sow https://t.co/cDntSHoD0K #ClimateChange #SaveTheWorld #ClimateAction #CostOfLivingCrisis",111,0,0,"en","wild blue thistle","wildbluethistle",3265,1369,"","#ClimateChange #freemusic #acousticmusic #NowPlaying #followback #ClimateAction #GTTO #ToriesOut",FALSE
"935",2022-12-27 21:08:05,"1607830698890600448","RT @UNBiodiversity: #Biodiversity is essentially interwoven with many of the factors that affect human health, including:

🍎 Nutrition
🍂 Me…",140,34,0,"en","Dynamic Planet","Dynamic_Planet",929,1334,"Washington, DC","Advancing markets to restore nature. Dynamic Planet works with high-impact partners to help build regenerative landscapes and seascapes. | CEO @KRechberger",FALSE
"936",2022-12-27 21:07:55,"1607830655630544898","Search predictions are based on popular trending searches. 
Most people searching about #climatechange aren't buying the #climatecrisis and #climateemergency narrative.
#globalwarming #ClimateScam #climatecult https://t.co/68jZDsa0nr",209,0,0,"en","Angstrom","Angstro25948815",5,17,"","",FALSE
"937",2022-12-27 21:07:13,"1607830480870838272","RT @EpochTimes: A startup is launching weather balloons capable of releasing reflective sulfur particles into the earth’s atmosphere, with…",139,25,0,"en","Truth and lies","dispicable2020",404,589,"California, USA","🇺🇸🇺🇸🇨🇦 there are two genders! Children are not a burden, they are a blessing! People who don’t like animals are fundamentally flawed! Woke are insane!",FALSE
"938",2022-12-27 21:07:04,"1607830442207768576","The balance that is so critical. #climatechange https://t.co/4ktObw2sx6",47,0,2,"en","Columbia Insight","ColumbiaInsight",300,382,"Hood River, Oregon, USA","Columbia Insight publishes a news website that provides objective stories on environmental issues and challenges in the Columbia River Basin.",FALSE
"939",2022-12-27 21:06:53,"1607830397769113600","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Michael Edwards","Gambit121",2014,3853,"","Eldest son of a construction worker and housewife. Short story and flash fiction writer.",FALSE
"940",2022-12-27 21:06:03,"1607830186766241792","And yes, people are still skiing in Adelboden, despite the lack of snow. Surreal scenes.

Source: https://t.co/mpDdW0uK0U

#Adelboden #ClimateChange #Chuenisbärgli #SkiAlpin #AlpineSki #FISAlpine https://t.co/WkndByfvAX",195,1,5,"en","Swiss Football Data","swissfootdata",7690,2290,"Schlieren, Schweiz","Statistics about Swiss and International Football. Owned by @wolanin1983. Support us via Patreon: https://t.co/Hu88b7uR9Y…",FALSE
"941",2022-12-27 21:05:52,"1607830143212392450","RT @WaterTrends: BELOW MINIMUMS: What #EasternOntario's water level woes reveal about #ClimateChange and the #StLawrenceRiver | @IJCSharedW…",140,1,0,"en","Sarah Dorner","sarahdorner",2737,1946,"Montréal, Québec","Professeure, protection des sources d'eau potable @ Polytechnique Montréal.",FALSE
"942",2022-12-27 21:05:52,"1607830140792508416","RT @MikeHudema: Here is a 90 second video summary of climate change since 1850. Notice a pattern?

Time to treat #climatechange like the #c…",140,1891,0,"en","beauanges","beauanges",208,4968,"","",FALSE
"943",2022-12-27 21:05:32,"1607830058239918080","Check this out:

#svenvanzanten #solar #renewables #climatechange #sustainability #Environment #Energy #CleanEnergy #electricity #solarenergy #SolarPower #energietransitie #zonnepanelen #klimaat #Nederland https://t.co/iHuq2ILHJA",205,0,0,"en","Sven Van zanten","SvenVanZanten01",852,978,"Netherlands","Welcome to the twitterpage of Sven van Zanten. Sharing knowledge about future proof energy solutions, fighting climate change using technologic innovation.",FALSE
"944",2022-12-27 21:05:30,"1607830048853172224","Summer's talk for CACOR's Speakers' Series #anthropocene #climatechange https://t.co/rDiGIDfjME https://t.co/pjp6s3bLbk",119,0,0,"en","🌿RW","rwarner23",319,1271,"","",FALSE
"945",2022-12-27 21:05:23,"1607830019690184708","RT @MikeHudema: Here is a 90 second video summary of climate change since 1850. Notice a pattern?

Time to treat #climatechange like the #c…",140,1891,0,"en","John Langstone","JohnLangstone1",82,920,"Ottawa ON Canada","",FALSE
"946",2022-12-27 21:05:09,"1607829961573892098","✨ New #Marketing opportunity:
 
💼 Product Marketing Associate at
🍀 Via Transportation @ridewithvia
📍 New York City, United States
 
Apply now!
 
#ClimateChange #ClimateJobs #ActNow 

https://t.co/gFuDxDConS",206,0,0,"en","Climate Jobs List 🌐","ClimateJobList",352,264,"Find your next Opportunity 👉","#1 Site for Climate and Climate Tech Careers!

Search ➙ Apply ➙ Get Hired & Make a Real Difference

#Climate #ClimateTech #ActOnClimate #ClimateJobs #ActNow",FALSE
"947",2022-12-27 21:05:00,"1607829923900850178","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Diane Bushby","eternojewelry",442,1003,"Portugal","",FALSE
"948",2022-12-27 21:04:37,"1607829827444252673","RT @ComicsKingdom: Can't beat that price. 😅

#arcticcircle #snowcrab #margaritas #climatechange
https://t.co/ewDkC1SOuw",119,2,0,"en","The Christmas Tom🧭","SpeelmanTom",671,2121,"Northwest IN ","Writer etc. for Funimation, Polygon, etc. Editor, Cross Infinite World. He/Him/bi. Opinions all mine (oops). Currently back in school for medical coding.",FALSE
"949",2022-12-27 21:04:32,"1607829805055238144","RT @ScientistRebel1: Despite overwhelming scientific evidence, it took over 40 years for Darwin's theory of evolution to be widely accepted…",140,4,0,"en","Margaret Hollingdale 🇺🇦","MargaretHollin1",3706,5000,"Wurundjeri Land, Victoria","#VoteYes Voice to Parliament

#RepublicNow

https://t.co/opY1JN7dOP

@apheda 

@unionsau

@EMILYsListAus

#CaltechMom

Retweets≠endorsement",FALSE
"950",2022-12-27 21:03:36,"1607829571663187969","RT @RichardKing633: @UNGeneva @GretaThunberg They’ve been making up #GlobalWarming for over 50 years!
They even changed the name to #Climat…",140,16,0,"en","CannyK (GETTR) @cannykay","kaysmith11563",482,1026,"","likes to win, usually does.",FALSE
"951",2022-12-27 21:03:04,"1607829435092279299","This question has been around for decades but continues to be the focus of a significant amount of active research and discussion. https://t.co/t0lNAoVgqG

#VeriskVisualize via @peter_sousounis

#climatechange #hurricanerisk",224,0,0,"en","Verisk - extreme event solutions","VRSKExtremEvent",4822,2169,"Boston, MA","@Verisk extreme event solutions (AIR Worldwide) provides risk modeling solutions that help individuals, businesses, and society become more resilient.",FALSE
"952",2022-12-27 21:02:57,"1607829406256402435","RT @infoNILE: The YOUTH in #EastAfrica have innovated ways to help their communities combat &amp; adapt to #Climatechange 
We partnered  with @…",144,1,0,"en","Aijuka Andrew","andrew_aijuka",224,218,"Kampala, Uganda","I am a Videographer, Environmental Journalist & Manager at Infonile | CEO at Aijuka Records | Acoustic guitarist | Documentary & Filmmaker",FALSE
"953",2022-12-27 21:02:15,"1607829232427716610","It is time for collective action against #ClimateChange &amp; philanthropy must start now! Read our #PhilanthropyForClimate Implementation Guide:
🇪🇬​​ https://t.co/7Om3Vn5orC
🇮🇩 https://t.co/fqYZDvmwwm
🇬🇧 https://t.co/OJ9zBrHP9M
🇧🇷 https://t.co/EZvSxVM9Ho
🇪🇸 https://t.co/5B4ZktZF6J https://t.co/pFfQ5bGHGx",282,0,0,"en","WINGS","wings_info",6806,738,"São Paulo, Brazil","WINGS is a global network of philanthropy organisations committed to ensuring philanthropy reaches its fullest potential as a catalyst for social progress.",FALSE
"954",2022-12-27 21:02:01,"1607829172965052416","RT @BrianMcHugh2011: The 10 most expensive storms, floods and droughts in 2022 each cost at least $3bn (£2.5bn) in a “devastating” year on…",139,48,0,"en","wysym.J","huff_joelsymnds",336,1901,"Romania","Do not underestimate asking nicely   Just in need of some peace and equity Dedicated to those that seek🛰             
🙅🛑Animal Agriculture❗❓❓",FALSE
"955",2022-12-27 21:01:46,"1607829109719142401","A @FinancialTimes film about the lasting impact of rising temperatures on working conditions and productivity on India's farmers, students, business owners, factory workers and scientists. Watch it: https://t.co/qc7jHD2KjS #climatechange #India",244,0,0,"en","Altiorem","Altiorem1",239,451,"Sydney","Online library for realigning the finance industry towards a sustainable, equitable and healthy environment, society and economy #changefinance4good #Altiorem",FALSE
"956",2022-12-27 21:01:41,"1607829087132712971","A typhoon, smoke from wildfires and increasing rain are not what most imagine when thinking of the #Arctic. Yet these are some of the climate-driven events included in NOAA’s 2022 Arctic Report Card. Read more: https://t.co/gqvpYsL0VX #ClimateScience #ClimateChange",265,0,0,"en","NOAA Fisheries NE/MA","NOAAFish_GARFO",5608,421,"Gloucester, MA","NOAA Fisheries Greater Atlantic Region New England/Mid Atlantic (ME to VA) Mission: Stewardship of marine life through science-based conservation and management",FALSE
"957",2022-12-27 21:01:33,"1607829055793139713",".@SenTomCotton has tweeted NOTHING about voting for the pro-#transgender/#ClimateChange #OmnibusBill since #Biden signed it into law. Why not? Is he ashamed now? Why isn't he running to the microphones to boast, ""See! Look what I did for you and America! Aren't you proud of me?"" https://t.co/DQLf5kR591",279,0,0,"en","Bud Meyers","RealBudMeyers",1,1,"Las Vegas","I was born. I was raised. And now I'm here.
https://t.co/3cUjASK63U
https://t.co/HmcmKT7hZb
https://t.co/zefmxfXiMB",FALSE
"958",2022-12-27 21:01:20,"1607829000415772672","RT @RichardKing633: @DickDelingpole 1,200 and ONE!
They didn’t ask me … but Count me in that total! 😊 
As a scientist, engineer &amp; qualified…",144,2,0,"en","Luzy Wild 🗣 🐦🐀","OBundWIE",4238,4466,"Schenkenländchen","𝐅𝐫𝐢𝐞𝐝𝐞 𝐮𝐧𝐝 𝐅𝐫𝐞𝐮𝐧𝐝𝐬𝐜𝐡𝐚𝐟𝐭. 
Für eine Europa der souveränen Vaterländer.  
We're all in this together.
Nonconformist",FALSE
"959",2022-12-27 21:01:00,"1607828918857502721","Carbon-offsetting crypto projects will make a killing
NFA, DYOR

#climatechange #crypto #blockchain https://t.co/vRr4kRQ61O",99,0,0,"en","TheCryptoArk","CryptoArk03",320,852,"","Cryptocurrency enthusiast | Contrarian Investor | Content Provider
NFT Enthusiast",FALSE
"960",2022-12-27 21:00:50,"1607828877174267914",".
50 #tips To Cut Down Your #CarbonFootprint 
@GieselmanNicole @GlobalGiving

1. less laundry
2 cold water laundry
3 line-dry laundry
4 energy-efficient appliances
5 turn down water heater

https://t.co/LDGsh928ht
#ClimateChange #energy
#",238,0,0,"en","My Zero Carbon #ClimateAction","MyZeroCarbon",6323,6066,"Planet Earth","#ClimateChange -advice on reducing your #CarbonFootprint -Join my journey to #ZeroCarbon- #climate #hope #GlobalWarming #ClimateCrisis born 329ppm",FALSE
"961",2022-12-27 21:00:42,"1607828839752671232","“If we look at the periods when the energy system shifted dramatically, whether in 1979 or 2022, there’s a clear pattern: crisis. When energy supply grows scarce and fossil fuel prices shoot through the roof, governments act.” https://t.co/KjJhQ5JXjR @nytimes #climatechange",274,0,0,"en","Philanthropy News Digest","pndblog",61777,1122,"New York, NY","News, opinion, and commentary on the changing world of philanthropy. Brought to you by  @CandidDotOrg's Philanthropy News Digest. Shares are not endorsements.",FALSE
"962",2022-12-27 21:00:39,"1607828830206496769","The findings, researchers said, underscore the reality that communities where people of color live often bear the brunt of ""contamination that they didn't cause.""

https://t.co/kcOCmgDDma

#BM4F #LeadFreeUSA  #EnvironmentalJustice  #health #cleanwater #climatechange",266,0,1,"en","BlckMillennial4Flint","BM4Flint",2130,2266,"Washington, DC","Black Millennials For Flint (#BM4F) is a grassroots movement to bring orgs together to combat lead poisoning in black and brown communities. Featured on @bet",FALSE
"963",2022-12-27 21:00:28,"1607828782680776705","RT @RichardKing633: @UNGeneva @GretaThunberg They’ve been making up #GlobalWarming for over 50 years!
They even changed the name to #Climat…",140,16,0,"en","Patricia @Rubiespal","Rubiespal",3155,2930,"","Wife, Mother, Grandmother, defender of the Green Belt and all creatures great and small. 🇬🇧➡️🍃🌱 All views my own. Retweets not an endorsement.",FALSE
"964",2022-12-27 21:00:28,"1607828781946884096","After the UN's COP27, frontline communities and advocates gathered in Nigeria to strategize.
@ObioraIkoku @CAPPAfrica 
#unitednations #climatechange #africa 
https://t.co/MKTOfzEigI",181,0,4,"en","The Progressive","theprogressive",33088,15703,"Madison, WI","Independent journalism serving as a voice for peace, social justice, and the common good since 1909.",FALSE
"965",2022-12-27 21:00:27,"1607828777752563712",""" #TheArctic is warming faster than any place on earth. For Indigenous communities in #Alaska, that means adapting to the changing climate, or moving elsewhere.""

https://t.co/7IqIvaNqIJ 
#ClimateChange",202,3,3,"en","Global Institute for Sustainable Prosperity - GISP","GISP_Tweets",4722,106,"Planet Earth","#PublicPolicy #ThinkTank #MMT #JobGuarantee #GreenJobs #Solar #FullEmployment #GreenTech #Jobs #ClimateAction #LearnMMT #Wind #Geothermal #Aquaponics #NoPlanetB",FALSE
"966",2022-12-27 21:00:19,"1607828745062154240","Elon’s flying this past year alone spewed 1,600 tons of CO2 emissions. The average American uses 15 tons/yr.

“Tesla owners didn’t buy a car: We bought a set of beliefs Elon is trashing”

#ClimateChange #Branding #LeadershipFails 

https://t.co/Ai4oISUszo @FastCompany",268,0,1,"en","Alex Jiménez","RAlexJimenez",17582,988,"Las Vegas, NV","Follow me at AlexJimenez@mas.to or https://t.co/c1Adn7AB3l #FinServ @EPAMSystems | #Fintech #Payments #Banking #Strategy | 🇨🇴🇪🇸🇮🇱🇺🇸🏳️‍🌈",TRUE
"967",2022-12-27 21:00:13,"1607828719925694464","New study on climate change set to improve future weather models #climatechange #oceanchange https://t.co/NSzJVioWhA",116,0,0,"en","Ocean News","oceannews",1743,251,"Stuart, FL","ON&T is essential intelligence for ocean industries. For nearly four decades, executive decision makers have read ON&T for the latest offshore industry news.",FALSE
"968",2022-12-27 21:00:05,"1607828684567678976","RT @EpochTimes: A startup is launching weather balloons capable of releasing reflective sulfur particles into the earth’s atmosphere, with…",139,25,0,"en","Climate Crisis","ClimateCrisis_B",406,246,"Planet Earth","Hello everyone, I am a Climate Crisis bot. 🤖 
I retweet hashtags #climatecrisis and #climatechange.
Because it matters. 🌍",FALSE
